	board	digit	filled	type	x	y
607	2.2.0000001000010400	1	1	column	0	1
608	2.2.0000000110000300	1	1	column	0	1
609	2.2.0040000000011000	1	1	row	0	1
610	2.2.0030000010000001	1	1	row	0	1
611	2.2.0000000110000200	1	1	column	0	1
612	2.2.2000001000000000	1	1	row	0	1
613	2.2.0003000000101000	1	1	row	0	1
614	2.2.0000030010000001	1	1	column	0	1
615	2.2.0040000110000000	1	1	row	0	1
616	2.2.0000020000001000	1	1	column	0	1
617	2.2.0030000100001000	1	1	row	0	1
618	2.2.0000001000010200	1	1	column	0	1
619	2.2.0000001000010300	1	1	column	0	1
620	2.2.0003000010000010	1	1	row	0	1
621	2.2.0020000010000001	1	1	row	0	1
622	2.2.4000001000000000	1	1	row	0	1
623	2.2.0020000100001000	1	1	row	0	1
624	2.2.0000001004001000	1	1	column	0	1
625	2.2.2000001000010000	1	1	row	0	1
626	2.2.0000020010000000	1	1	column	0	1
627	2.2.0020000110000000	1	1	row	0	1
628	2.2.0000001003001000	1	1	column	0	1
629	2.2.0004000000101000	1	1	row	0	1
630	2.2.0000040010000000	1	1	column	0	1
631	2.2.0002000010000010	1	1	row	0	1
632	2.2.4000001000010000	1	1	row	0	1
633	2.2.0000000103000010	1	1	column	0	1
634	2.2.3000001000000000	1	1	row	0	1
635	2.2.0000030000011000	1	1	column	0	1
636	2.2.3000000100100000	1	1	row	0	1
637	2.2.4000001000000001	1	1	row	0	1
638	2.2.0000020000011000	1	1	column	0	1
639	2.2.0002000000101000	1	1	row	0	1
640	2.2.0000000102000010	1	1	column	0	1
641	2.2.0000040010000010	1	1	column	0	1
642	2.2.0040000100001000	1	1	row	0	1
643	2.2.0000030010000000	1	1	column	0	1
644	2.2.2000000100100000	1	1	row	0	1
645	2.2.0000030000001000	1	1	column	0	1
646	2.2.0000030010000010	1	1	column	0	1
647	2.2.0000040000011000	1	1	column	0	1
648	2.2.3000001000010000	1	1	row	0	1
649	2.2.0000001010000300	1	1	column	0	1
650	2.2.0000030000101000	1	1	column	0	1
651	2.2.0000040010000001	1	1	column	0	1
652	2.2.0000040000101000	1	1	column	0	1
653	2.2.0000000102001000	1	1	column	0	1
654	2.2.0000000100100200	1	1	column	0	1
655	2.2.0000020000101000	1	1	column	0	1
656	2.2.0030000000011000	1	1	row	0	1
657	2.2.4000000100000000	1	1	row	0	1
658	2.2.0004001010000000	1	1	row	0	1
659	2.2.1000002000000000	1	1	row	0	1
660	2.2.0000010000022000	1	1	column	0	1
661	2.2.3000002000000002	1	1	row	0	1
662	2.2.0000040000202000	1	1	column	0	1
663	2.2.0003002020000000	1	1	row	0	1
664	2.2.0000000203000020	1	1	column	0	1
665	2.2.0003000000202000	1	1	row	0	1
666	2.2.0000030020000020	1	1	column	0	1
667	2.2.3000002000020000	1	1	row	0	1
668	2.2.0000000200200300	1	1	column	0	1
669	2.2.0000000200200100	1	1	column	0	1
670	2.2.0010000200002000	1	1	row	0	1
671	2.2.0000002020000400	1	1	column	0	1
672	2.2.0010000020000002	1	1	row	0	1
673	2.2.0001000020000020	1	1	row	0	1
674	2.2.0003002000002000	1	1	row	0	1
675	2.2.0000002001000002	1	1	column	0	1
676	2.2.0004002000002000	1	1	row	0	1
677	2.2.0000002001002000	1	1	column	0	1
678	2.2.0030000020000002	1	1	row	0	1
679	2.2.0000040020000002	1	1	column	0	1
680	2.2.0004000020000020	1	1	row	0	1
681	2.2.1000002000000002	1	1	row	0	1
682	2.2.0004000000202000	1	1	row	0	1
683	2.2.0040000000022000	1	1	row	0	1
684	2.2.0000010000002000	1	1	column	0	1
685	2.2.0000002020000300	1	1	column	0	1
686	2.2.4000002000000000	1	1	row	0	1
687	2.2.0000010020000002	1	1	column	0	1
688	2.2.0040000220000000	1	1	row	0	1
689	2.2.4000002000020000	1	1	row	0	1
690	2.2.0000002020000100	1	1	column	0	1
691	2.2.0030000000022000	1	1	row	0	1
692	2.2.0000040020000000	1	1	column	0	1
693	2.2.0000010020000020	1	1	column	0	1
694	2.2.0000000204000020	1	1	column	0	1
695	2.2.4000000200000000	1	1	row	0	1
696	2.2.0000002000020300	1	1	column	0	1
697	2.2.3000000200200000	1	1	row	0	1
698	2.2.0000030020000000	1	1	column	0	1
699	2.2.0040000200002000	1	1	row	0	1
700	2.2.0000030000002000	1	1	column	0	1
701	2.2.0001002020000000	1	1	row	0	1
702	2.2.0000002004000002	1	1	column	0	1
703	2.2.0000002000020100	1	1	column	0	1
704	2.2.1000000200200000	1	1	row	0	1
705	2.2.0000000200200400	1	1	column	0	1
706	2.2.0000030020000002	1	1	column	0	1
707	2.2.0000002003000002	1	1	column	0	1
708	2.2.0000000220000300	1	1	column	0	1
709	2.2.0004002020000000	1	1	row	0	1
710	2.2.0000002003002000	1	1	column	0	1
711	2.2.3000000200000020	1	1	row	0	1
712	2.2.0000000204002000	1	1	column	0	1
713	2.2.0000000220000100	1	1	column	0	1
714	2.2.3000000200000000	1	1	row	0	1
715	2.2.0000000220000400	1	1	column	0	1
716	2.2.1000000200000000	1	1	row	0	1
717	2.2.0040000020000002	1	1	row	0	1
718	2.2.0010000000022000	1	1	row	0	1
719	2.2.0000000201000020	1	1	column	0	1
720	2.2.4000000200200000	1	1	row	0	1
721	2.2.4000002000000002	1	1	row	0	1
722	2.2.0030000200002000	1	1	row	0	1
723	2.2.3000002000000000	1	1	row	0	1
724	2.2.0001000000202000	1	1	row	0	1
725	2.2.0000040000002000	1	1	column	0	1
726	2.2.0003000020000020	1	1	row	0	1
727	2.2.1000000200000020	1	1	row	0	1
728	2.2.0000000201002000	1	1	column	0	1
729	2.2.1000002000020000	1	1	row	0	1
730	2.2.0000030000202000	1	1	column	0	1
731	2.2.0000002000020400	1	1	column	0	1
732	2.2.0001002000002000	1	1	row	0	1
733	2.2.4000000200000020	1	1	row	0	1
734	2.2.0000000203002000	1	1	column	0	1
735	2.2.0000010000202000	1	1	column	0	1
736	2.2.0000002004002000	1	1	column	0	1
737	2.2.0030000220000000	1	1	row	0	1
738	2.2.0000040000022000	1	1	column	0	1
739	2.2.0000010020000000	1	1	column	0	1
740	2.2.0000040020000020	1	1	column	0	1
741	2.2.0000030000022000	1	1	column	0	1
742	2.2.2000000300000000	1	1	row	0	1
743	2.2.0000003030000100	1	1	column	0	1
744	2.2.2000003000030000	1	1	row	0	1
745	2.2.0000003000030200	1	1	column	0	1
746	2.2.4000003000000000	1	1	row	0	1
747	2.2.0000000302000030	1	1	column	0	1
748	2.2.1000000300000030	1	1	row	0	1
749	2.2.0000040000303000	1	1	column	0	1
750	2.2.0002003000003000	1	1	row	0	1
751	2.2.0000040000003000	1	1	column	0	1
752	2.2.0004003000003000	1	1	row	0	1
753	2.2.0000000330000400	1	1	column	0	1
754	2.2.1000000300000000	1	1	row	0	1
755	2.2.0000020030000030	1	1	column	0	1
756	2.2.1000003000000003	1	1	row	0	1
757	2.2.0000040000033000	1	1	column	0	1
758	2.2.0000020000033000	1	1	column	0	1
759	2.2.0004003030000000	1	1	row	0	1
760	2.2.0000003004000003	1	1	column	0	1
761	2.2.0000000300300100	1	1	column	0	1
762	2.2.0040000300003000	1	1	row	0	1
763	2.2.0002000030000030	1	1	row	0	1
764	2.2.0000000301000030	1	1	column	0	1
765	2.2.0040000030000003	1	1	row	0	1
766	2.2.0000003002003000	1	1	column	0	1
767	2.2.4000000300000000	1	1	row	0	1
768	2.2.0000000301003000	1	1	column	0	1
769	2.2.4000003000030000	1	1	row	0	1
770	2.2.0000003001003000	1	1	column	0	1
771	2.2.0000010000303000	1	1	column	0	1
772	2.2.0020000330000000	1	1	row	0	1
773	2.2.0000003030000200	1	1	column	0	1
774	2.2.0010000000033000	1	1	row	0	1
775	2.2.0000003001000003	1	1	column	0	1
776	2.2.0001003000003000	1	1	row	0	1
777	2.2.0000003004003000	1	1	column	0	1
778	2.2.1000003000000000	1	1	row	0	1
779	2.2.0020000000033000	1	1	row	0	1
780	2.2.0000000304003000	1	1	column	0	1
781	2.2.4000003000000003	1	1	row	0	1
782	2.2.2000000300300000	1	1	row	0	1
783	2.2.0000010030000000	1	1	column	0	1
784	2.2.0010000330000000	1	1	row	0	1
785	2.2.0000003002000003	1	1	column	0	1
786	2.2.0000010000033000	1	1	column	0	1
787	2.2.0000000300300400	1	1	column	0	1
788	2.2.2000003000000000	1	1	row	0	1
789	2.2.0000010030000030	1	1	column	0	1
790	2.2.1000000300300000	1	1	row	0	1
791	2.2.4000000300300000	1	1	row	0	1
792	2.2.0000040030000000	1	1	column	0	1
793	2.2.0000000300300200	1	1	column	0	1
794	2.2.0001000000303000	1	1	row	0	1
795	2.2.0000020030000003	1	1	column	0	1
796	2.2.0000010030000003	1	1	column	0	1
797	2.2.0004000000303000	1	1	row	0	1
798	2.2.0000003000030100	1	1	column	0	1
799	2.2.0002003030000000	1	1	row	0	1
800	2.2.1000003000030000	1	1	row	0	1
801	2.2.0000000330000100	1	1	column	0	1
802	2.2.0040000000033000	1	1	row	0	1
803	2.2.0010000030000003	1	1	row	0	1
804	2.2.0000000304000030	1	1	column	0	1
805	2.2.0000000330000200	1	1	column	0	1
806	2.2.0000040030000030	1	1	column	0	1
807	2.2.0004000030000030	1	1	row	0	1
808	2.2.0020000030000003	1	1	row	0	1
809	2.2.0000003030000400	1	1	column	0	1
810	2.2.0002000000303000	1	1	row	0	1
811	2.2.2000000300000030	1	1	row	0	1
812	2.2.2000003000000003	1	1	row	0	1
813	2.2.4000000300000030	1	1	row	0	1
814	2.2.0001003030000000	1	1	row	0	1
815	2.2.0020000300003000	1	1	row	0	1
816	2.2.0000010000003000	1	1	column	0	1
817	2.2.0000020030000000	1	1	column	0	1
818	2.2.0000020000003000	1	1	column	0	1
819	2.2.0000000302003000	1	1	column	0	1
820	2.2.0000020000303000	1	1	column	0	1
821	2.2.0001000030000030	1	1	row	0	1
822	2.2.0010000300003000	1	1	row	0	1
823	2.2.0000040030000003	1	1	column	0	1
824	2.2.0000003000030400	1	1	column	0	1
825	2.2.3040000000010000	1	2	row	0	1
826	2.2.0000020000100300	1	2	column	0	1
827	2.2.2003000000000010	1	2	row	0	1
828	2.2.0000000102000300	1	2	column	0	1
829	2.2.0024000010000000	1	2	row	0	1
830	2.2.0000020010000400	1	2	column	0	1
831	2.2.3020000100000000	1	2	row	0	1
832	2.2.0000001004000300	1	2	column	0	1
833	2.2.3002001000000000	1	2	row	0	1
834	2.2.0000040002000010	1	2	column	0	1
835	2.2.0034000010000000	1	2	row	0	1
836	2.2.0000001002000300	1	2	column	0	1
837	2.2.4003000000100000	1	2	row	0	1
838	2.2.0000040000100200	1	2	column	0	1
839	2.2.4002000000100000	1	2	row	0	1
840	2.2.0000001003000400	1	2	column	0	1
841	2.2.3040000000000001	1	2	row	0	1
842	2.2.0000000102000400	1	2	column	0	1
843	2.2.4003001000000000	1	2	row	0	1
844	2.2.0000040000010200	1	2	column	0	1
845	2.2.0023000000001000	1	2	row	0	1
846	2.2.0000020003000010	1	2	column	0	1
847	2.2.0000020000100400	1	2	column	0	1
848	2.2.2004001000000000	1	2	row	0	1
849	2.2.0000000104000300	1	2	column	0	1
850	2.2.0000000103000200	1	2	column	0	1
851	2.2.4020000000010000	1	2	row	0	1
852	2.2.0000040003000010	1	2	column	0	1
853	2.2.3020000000010000	1	2	row	0	1
854	2.2.0000040002000001	1	2	column	0	1
855	2.2.4030000100000000	1	2	row	0	1
856	2.2.0024000000001000	1	2	row	0	1
857	2.2.0000000104000200	1	2	column	0	1
858	2.2.4030000000000001	1	2	row	0	1
859	2.2.4030000000010000	1	2	row	0	1
860	2.2.0000020003000001	1	2	column	0	1
861	2.2.0043000000001000	1	2	row	0	1
862	2.2.0000020004001000	1	2	column	0	1
863	2.2.0042000010000000	1	2	row	0	1
864	2.2.0032000000001000	1	2	row	0	1
865	2.2.4002000000000010	1	2	row	0	1
866	2.2.0000030004001000	1	2	column	0	1
867	2.2.0043000010000000	1	2	row	0	1
868	2.2.0000030010000200	1	2	column	0	1
869	2.2.2003001000000000	1	2	row	0	1
870	2.2.3020000000000001	1	2	row	0	1
871	2.2.0000020003001000	1	2	column	0	1
872	2.2.0000020004000010	1	2	column	0	1
873	2.2.4020000100000000	1	2	row	0	1
874	2.2.0000040002001000	1	2	column	0	1
875	2.2.3004000000000010	1	2	row	0	1
876	2.2.0000001004000200	1	2	column	0	1
877	2.2.0000030002001000	1	2	column	0	1
878	2.2.4002001000000000	1	2	row	0	1
879	2.2.0000030000100400	1	2	column	0	1
880	2.2.2004000000100000	1	2	row	0	1
881	2.2.0000030004000010	1	2	column	0	1
882	2.2.2030000000000001	1	2	row	0	1
883	2.2.2040000000010000	1	2	row	0	1
884	2.2.0000001003000200	1	2	column	0	1
885	2.2.4020000000000001	1	2	row	0	1
886	2.2.0032000010000000	1	2	row	0	1
887	2.2.0000030002000001	1	2	column	0	1
888	2.2.0042000000001000	1	2	row	0	1
889	2.2.0023000010000000	1	2	row	0	1
890	2.2.0000020000010400	1	2	column	0	1
891	2.2.0000001002000400	1	2	column	0	1
892	2.2.3002000000100000	1	2	row	0	1
893	2.2.3040000100000000	1	2	row	0	1
894	2.2.0000030000100200	1	2	column	0	1
895	2.2.3004001000000000	1	2	row	0	1
896	2.2.0000020010000300	1	2	column	0	1
897	2.2.2040000000000001	1	2	row	0	1
898	2.2.0000030010000400	1	2	column	0	1
899	2.2.0000030000010400	1	2	column	0	1
900	2.2.2030000000010000	1	2	row	0	1
901	2.2.0000030002000010	1	2	column	0	1
902	2.2.2030000100000000	1	2	row	0	1
903	2.2.0000000103000400	1	2	column	0	1
904	2.2.0000040000010300	1	2	column	0	1
905	2.2.4003000000000010	1	2	row	0	1
906	2.2.0000020000010300	1	2	column	0	1
907	2.2.0000030000010200	1	2	column	0	1
908	2.2.3002000000000010	1	2	row	0	1
909	2.2.0034000000001000	1	2	row	0	1
910	2.2.0000040010000300	1	2	column	0	1
911	2.2.3004000000100000	1	2	row	0	1
912	2.2.0000040003001000	1	2	column	0	1
913	2.2.0000040010000200	1	2	column	0	1
914	2.2.2003000000100000	1	2	row	0	1
915	2.2.2040000100000000	1	2	row	0	1
916	2.2.2004000000000010	1	2	row	0	1
917	2.2.0000020004000001	1	2	column	0	1
918	2.2.0000030004000001	1	2	column	0	1
919	2.2.0000040000100300	1	2	column	0	1
920	2.2.0000040003000001	1	2	column	0	1
921	2.2.1003000000200000	1	2	row	0	1
922	2.2.0000040001000020	1	2	column	0	1
923	2.2.4001002000000000	1	2	row	0	1
924	2.2.0000010003000020	1	2	column	0	1
925	2.2.1040000200000000	1	2	row	0	1
926	2.2.0000030004000020	1	2	column	0	1
927	2.2.1030000000020000	1	2	row	0	1
928	2.2.0000002001000300	1	2	column	0	1
929	2.2.1004000000200000	1	2	row	0	1
930	2.2.0000040020000100	1	2	column	0	1
931	2.2.4003000000000020	1	2	row	0	1
932	2.2.0000010000200300	1	2	column	0	1
933	2.2.0031000020000000	1	2	row	0	1
934	2.2.0000010020000300	1	2	column	0	1
935	2.2.0013000020000000	1	2	row	0	1
936	2.2.4010000200000000	1	2	row	0	1
937	2.2.0000030000020100	1	2	column	0	1
938	2.2.0031000000002000	1	2	row	0	1
939	2.2.0000040000200100	1	2	column	0	1
940	2.2.0014000020000000	1	2	row	0	1
941	2.2.0000010020000400	1	2	column	0	1
942	2.2.3004000000200000	1	2	row	0	1
943	2.2.0000040001002000	1	2	column	0	1
944	2.2.3010000000000002	1	2	row	0	1
945	2.2.0000010003002000	1	2	column	0	1
946	2.2.3001002000000000	1	2	row	0	1
947	2.2.1030000200000000	1	2	row	0	1
948	2.2.0000010000020300	1	2	column	0	1
949	2.2.0000002003000100	1	2	column	0	1
950	2.2.0000040003000020	1	2	column	0	1
951	2.2.1030000000000002	1	2	row	0	1
952	2.2.0000000201000400	1	2	column	0	1
953	2.2.0034000020000000	1	2	row	0	1
954	2.2.0000010003000002	1	2	column	0	1
955	2.2.0000040003002000	1	2	column	0	1
956	2.2.0041000000002000	1	2	row	0	1
957	2.2.0000030001000002	1	2	column	0	1
958	2.2.3004002000000000	1	2	row	0	1
959	2.2.0000010004002000	1	2	column	0	1
960	2.2.3040000000000002	1	2	row	0	1
961	2.2.0000000203000400	1	2	column	0	1
962	2.2.0000000201000300	1	2	column	0	1
963	2.2.0000010004000020	1	2	column	0	1
964	2.2.1040000000000002	1	2	row	0	1
965	2.2.0000030020000400	1	2	column	0	1
966	2.2.0043000020000000	1	2	row	0	1
967	2.2.0000040003000002	1	2	column	0	1
968	2.2.4003000000200000	1	2	row	0	1
969	2.2.0000002003000400	1	2	column	0	1
970	2.2.0000030000020400	1	2	column	0	1
971	2.2.3040000000020000	1	2	row	0	1
972	2.2.0000000204000100	1	2	column	0	1
973	2.2.0000040020000300	1	2	column	0	1
974	2.2.3001000000000020	1	2	row	0	1
975	2.2.0000030004000002	1	2	column	0	1
976	2.2.0000040000020300	1	2	column	0	1
977	2.2.0000040000200300	1	2	column	0	1
978	2.2.0034000000002000	1	2	row	0	1
979	2.2.0000002004000100	1	2	column	0	1
980	2.2.3004000000000020	1	2	row	0	1
981	2.2.0000010004000002	1	2	column	0	1
982	2.2.1004000000000020	1	2	row	0	1
983	2.2.0000040001000002	1	2	column	0	1
984	2.2.3001000000200000	1	2	row	0	1
985	2.2.1003002000000000	1	2	row	0	1
986	2.2.0000002001000400	1	2	column	0	1
987	2.2.0014000000002000	1	2	row	0	1
988	2.2.4030000000000002	1	2	row	0	1
989	2.2.0000030001002000	1	2	column	0	1
990	2.2.4001000000200000	1	2	row	0	1
991	2.2.0013000000002000	1	2	row	0	1
992	2.2.0000030001000020	1	2	column	0	1
993	2.2.3010000200000000	1	2	row	0	1
994	2.2.0000040000020100	1	2	column	0	1
995	2.2.4030000000020000	1	2	row	0	1
996	2.2.3010000000020000	1	2	row	0	1
997	2.2.0000000203000100	1	2	column	0	1
998	2.2.0000030004002000	1	2	column	0	1
999	2.2.0000000204000300	1	2	column	0	1
1000	2.2.0041000020000000	1	2	row	0	1
1001	2.2.0000002004000300	1	2	column	0	1
1002	2.2.4010000000000002	1	2	row	0	1
1003	2.2.0000010000200400	1	2	column	0	1
1004	2.2.0000030020000100	1	2	column	0	1
1005	2.2.0043000000002000	1	2	row	0	1
1006	2.2.1004002000000000	1	2	row	0	1
1007	2.2.0000030000200100	1	2	column	0	1
1008	2.2.4030000200000000	1	2	row	0	1
1009	2.2.3040000200000000	1	2	row	0	1
1010	2.2.0000010000020400	1	2	column	0	1
1011	2.2.4010000000020000	1	2	row	0	1
1012	2.2.1003000000000020	1	2	row	0	1
1013	2.2.4003002000000000	1	2	row	0	1
1014	2.2.1040000000020000	1	2	row	0	1
1015	2.2.4001000000000020	1	2	row	0	1
1016	2.2.0000030000200400	1	2	column	0	1
1017	2.2.0014000030000000	1	2	row	0	1
1018	2.2.0000010004003000	1	2	column	0	1
1019	2.2.0012000030000000	1	2	row	0	1
1020	2.2.0000040002000003	1	2	column	0	1
1021	2.2.1004000000300000	1	2	row	0	1
1022	2.2.2004003000000000	1	2	row	0	1
1023	2.2.0000000301000200	1	2	column	0	1
1024	2.2.2001003000000000	1	2	row	0	1
1025	2.2.0000010000030400	1	2	column	0	1
1026	2.2.2010000300000000	1	2	row	0	1
1027	2.2.0000003001000400	1	2	column	0	1
1028	2.2.1040000000030000	1	2	row	0	1
1029	2.2.0000040001003000	1	2	column	0	1
1030	2.2.4020000000000003	1	2	row	0	1
1031	2.2.0000010000300400	1	2	column	0	1
1032	2.2.1002000000000030	1	2	row	0	1
1033	2.2.0000000304000100	1	2	column	0	1
1034	2.2.4001003000000000	1	2	row	0	1
1035	2.2.0000040000030200	1	2	column	0	1
1036	2.2.2040000000000003	1	2	row	0	1
1037	2.2.2001000000000030	1	2	row	0	1
1038	2.2.0000003002000100	1	2	column	0	1
1039	2.2.0024000030000000	1	2	row	0	1
1040	2.2.0000040030000200	1	2	column	0	1
1041	2.2.1002000000300000	1	2	row	0	1
1042	2.2.0000040000300100	1	2	column	0	1
1043	2.2.4001000000300000	1	2	row	0	1
1044	2.2.0000010002000003	1	2	column	0	1
1045	2.2.2010000000000003	1	2	row	0	1
1046	2.2.0000020001000030	1	2	column	0	1
1047	2.2.4002003000000000	1	2	row	0	1
1048	2.2.0000010030000400	1	2	column	0	1
1049	2.2.0000010000030200	1	2	column	0	1
1050	2.2.0041000030000000	1	2	row	0	1
1051	2.2.0000020001003000	1	2	column	0	1
1052	2.2.2001000000300000	1	2	row	0	1
1053	2.2.0000020000300100	1	2	column	0	1
1054	2.2.0000020004000030	1	2	column	0	1
1055	2.2.2040000300000000	1	2	row	0	1
1056	2.2.0000010002000030	1	2	column	0	1
1057	2.2.1020000000000003	1	2	row	0	1
1058	2.2.0000010004000030	1	2	column	0	1
1059	2.2.2004000000000030	1	2	row	0	1
1060	2.2.0000003001000200	1	2	column	0	1
1061	2.2.4002000000300000	1	2	row	0	1
1062	2.2.0000003004000100	1	2	column	0	1
1063	2.2.2010000000030000	1	2	row	0	1
1064	2.2.0000020000030400	1	2	column	0	1
1065	2.2.0000040002003000	1	2	column	0	1
1066	2.2.0014000000003000	1	2	row	0	1
1067	2.2.0000040030000100	1	2	column	0	1
1068	2.2.4002000000000030	1	2	row	0	1
1069	2.2.0000003002000400	1	2	column	0	1
1070	2.2.0000020001000003	1	2	column	0	1
1071	2.2.0021000000003000	1	2	row	0	1
1072	2.2.0000000304000200	1	2	column	0	1
1073	2.2.0024000000003000	1	2	row	0	1
1074	2.2.0000010004000003	1	2	column	0	1
1075	2.2.0021000030000000	1	2	row	0	1
1076	2.2.0000000302000100	1	2	column	0	1
1077	2.2.1020000000030000	1	2	row	0	1
1078	2.2.0000000302000400	1	2	column	0	1
1079	2.2.4020000300000000	1	2	row	0	1
1080	2.2.1040000300000000	1	2	row	0	1
1081	2.2.1004003000000000	1	2	row	0	1
1082	2.2.0000020030000100	1	2	column	0	1
1083	2.2.2040000000030000	1	2	row	0	1
1084	2.2.0041000000003000	1	2	row	0	1
1085	2.2.2004000000300000	1	2	row	0	1
1086	2.2.0000040000300200	1	2	column	0	1
1087	2.2.0000020000030100	1	2	column	0	1
1088	2.2.0042000000003000	1	2	row	0	1
1089	2.2.0000040001000003	1	2	column	0	1
1090	2.2.0000003004000200	1	2	column	0	1
1091	2.2.4010000000030000	1	2	row	0	1
1092	2.2.0000010000300200	1	2	column	0	1
1093	2.2.4010000000000003	1	2	row	0	1
1094	2.2.0000010030000200	1	2	column	0	1
1095	2.2.0000020004000003	1	2	column	0	1
1096	2.2.0000040002000030	1	2	column	0	1
1097	2.2.0012000000003000	1	2	row	0	1
1098	2.2.1002003000000000	1	2	row	0	1
1099	2.2.1040000000000003	1	2	row	0	1
1100	2.2.0042000030000000	1	2	row	0	1
1101	2.2.1020000300000000	1	2	row	0	1
1102	2.2.0000020000300400	1	2	column	0	1
1103	2.2.4010000300000000	1	2	row	0	1
1104	2.2.1004000000000030	1	2	row	0	1
1105	2.2.4001000000000030	1	2	row	0	1
1106	2.2.0000020030000400	1	2	column	0	1
1107	2.2.0000010002003000	1	2	column	0	1
1108	2.2.4020000000030000	1	2	row	0	1
1109	2.2.0000040001000030	1	2	column	0	1
1110	2.2.0000020004003000	1	2	column	0	1
1111	2.2.0000000301000400	1	2	column	0	1
1112	2.2.2043000000000000	1	3	row	0	1
1113	2.2.0000020004000300	1	3	column	0	1
1114	2.2.0000030002000400	1	3	column	0	1
1115	2.2.4032000000000000	1	3	row	0	1
1116	2.2.0000040002000300	1	3	column	0	1
1117	2.2.3024000000000000	1	3	row	0	1
1118	2.2.0000030004000200	1	3	column	0	1
1119	2.2.3042000000000000	1	3	row	0	1
1120	2.2.0000040003000200	1	3	column	0	1
1121	2.2.0000020003000400	1	3	column	0	1
1122	2.2.4023000000000000	1	3	row	0	1
1123	2.2.2034000000000000	1	3	row	0	1
1124	2.2.1043000000000000	1	3	row	0	1
1125	2.2.0000040001000300	1	3	column	0	1
1126	2.2.1034000000000000	1	3	row	0	1
1127	2.2.0000030004000100	1	3	column	0	1
1128	2.2.0000040003000100	1	3	column	0	1
1129	2.2.4013000000000000	1	3	row	0	1
1130	2.2.3014000000000000	1	3	row	0	1
1131	2.2.0000010004000300	1	3	column	0	1
1132	2.2.0000030001000400	1	3	column	0	1
1133	2.2.4031000000000000	1	3	row	0	1
1134	2.2.3041000000000000	1	3	row	0	1
1135	2.2.0000010003000400	1	3	column	0	1
1136	2.2.1042000000000000	1	3	row	0	1
1137	2.2.0000010002000400	1	3	column	0	1
1138	2.2.1024000000000000	1	3	row	0	1
1139	2.2.0000020004000100	1	3	column	0	1
1140	2.2.0000040002000100	1	3	column	0	1
1141	2.2.2014000000000000	1	3	row	0	1
1142	2.2.0000040001000200	1	3	column	0	1
1143	2.2.4021000000000000	1	3	row	0	1
1144	2.2.0000020001000400	1	3	column	0	1
1145	2.2.4012000000000000	1	3	row	0	1
1146	2.2.2041000000000000	1	3	row	0	1
1147	2.2.0000010004000200	1	3	column	0	1
1148	2.2.0400100000000001	1	1	row	0	2
1149	2.2.0000010000200001	1	1	column	0	2
1150	2.2.3000000000010100	1	1	row	0	2
1151	2.2.0000100000400100	1	1	column	0	2
1152	2.2.0004100000000100	1	1	row	0	2
1153	2.2.0000004001000001	1	1	column	0	2
1154	2.2.0002010010000000	1	1	row	0	2
1155	2.2.0000004010000001	1	1	column	0	2
1156	2.2.0300000000011000	1	1	row	0	2
1157	2.2.0000010000010030	1	1	column	0	2
1158	2.2.4000000000010100	1	1	row	0	2
1159	2.2.0000010000400001	1	1	column	0	2
1160	2.2.2000000000010100	1	1	row	0	2
1161	2.2.0000003010000001	1	1	column	0	2
1162	2.2.0004100000000000	1	1	row	0	2
1163	2.2.0000100001000020	1	1	column	0	2
1164	2.2.0003100000000000	1	1	row	0	2
1165	2.2.0000100000010040	1	1	column	0	2
1166	2.2.0000100001000030	1	1	column	0	2
